sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_normalized,wer_raw,cer_raw,wer_normalized,cer_normalized,processing_time
60,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_BANK_403796_40134017.wav,निवेश के सिद्धांत क्या हैं ?,निवेश के सिद्धांत क्या हैं ?,नीवेछके शेदांत क्या है,नीवेछके शेदांत क्या है,83.33333333,35.71428571,83.33333333,35.71428571,0.080295324
61,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_AGRI_403530_40134027.wav,सरसों की सिंचाई कितनी बार करनी चाहिए ?,सरसों की सिंचाई कितनी बार करनी चाहिए ?,सरसो की शीचाए कितनी बार खरनी चाहरी है,सरसो की शीचाए कितनी बार खरनी चाहरी है,62.5,26.31578947,62.5,26.31578947,0.093998432
62,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_402804_40199447.wav,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,खो दो बाज रे को के सी भी पर कार के मिटिमे गाजा सकता है,खो दो बाज रे को के सी भी पर कार के मिटिमे गाजा सकता है,92.30769231,30.50847458,92.30769231,30.50847458,0.144684792
63,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_400183_40199455.wav,बम्बूसा बांस दस मीटर तक लम्बा होता है,बम्बूसा बांस दस मीटर तक लम्बा होता है,ाहबम्बू शा बात धस मिटा तक लम्बा होता है,ाहबम्बू शा बात धस मिटा तक लम्बा होता है,62.5,24.32432432,62.5,24.32432432,0.118141174
64,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_402397_40200494.wav,बारीक रेशमी कपड़ों को सुई धागे से सीने की आवश्यकता पड़ती है,बारीक रेशमी कपड़ों को सुई धागे से सीने की आवश्यकता पड़ती है,बारिक रैस मे कपुड़ों कों सुनईइ तागसे शीनह की आब सकता पड़ते है,बारिक रैस मे कपुड़ों कों सुनईइ तागसे शीनह की आब सकता पड़ते है,91.66666667,33.33333333,91.66666667,32.20338983,0.121738672
65,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_401522_40201415.wav,बाजार में चिचिण्डा अब इतनी आसानी से नहीं मिलता,बाजार में चिचिण्डा अब इतनी आसानी से नहीं मिलता,बाजार में ची चिंडा अब इतमी हँसानी से नहीं मिनता,बाजार में ची चिंडा अब इतमी हँसानी से नहीं मिनता,55.55555556,17.39130435,55.55555556,17.39130435,0.117496252
66,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_BANK_401820_40219229.wav,भारतीय लेखा मानक के आने से व्यापारियों में बेईमानी कम हो गई है,भारतीय लेखा मानक के आने से व्यापारियों में बेईमानी कम हो गई है,बाते लेका मानक कि हाने शे वहा पारियों में बेमानि कम हो गयी हैँ,बाते लेका मानक कि हाने शे वहा पारियों में बेमानि कम हो गयी हैँ,76.92307692,27.41935484,76.92307692,27.41935484,0.119817257
67,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_403206_40219460.wav,भारत में सबसे अधिक उपजाऊ मृदा कौन सी है ?,भारत में सबसे अधिक उपजाऊ मृदा कौन सी है ?,बारत में सबस्या दिग उपचा म्दक हउनसी है,बारत में सबस्या दिग उपचा म्दक हउनसी है,80,39.02439024,80,39.02439024,0.114146233
68,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_BANK_403953_40219485.wav,क्या मैं मासिक भुगतान वहन कर सकता हूँ ?,क्या मैं मासिक भुगतान वहन कर सकता हूँ ?,क्या मैं अमाश सिक बुखतान वहन कर सकता हूँ,क्या मैं अमाश सिक बुखतान वहन कर सकता हूँ,44.44444444,17.94871795,44.44444444,17.94871795,0.098104
69,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_403587_40219702.wav,धान के कल्ले कैसे बढ़ायें ?,धान के कल्ले कैसे बढ़ायें ?,दान के कलले क्यासे बड़ा है,दान के कलले क्यासे बड़ा है,83.33333333,42.30769231,83.33333333,40.74074074,0.07625556
70,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_403328_40219740.wav,फसल काट कर किस जगह बेचनी चाहिये ?,फसल काट कर किस जगह बेचनी चाहिये ?,ी फशल काटकर किज़गर बैचमी चाहई गैथी,ी फशल काटकर किज़गर बैचमी चाहई गैथी,100,48.48484848,100,48.48484848,0.102806807
71,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_BANK_403824_40219775.wav,यू.पी.आई उदाहरण क्या है ?,यू.पी.आई उदाहरण क्या है ?,चो प्या एकक  पूधारण क्या है,चो प्या एकक पूधारण क्या है,100,68,100,64,0.095469713
